timestamp,transaction_id,product_id,product_name,category,quantity,unit_price,total_amount,region,customer_id,payment_method,is_anomaly
2025-08-24T16:43:50,TXN-20260107195810237093-185FB3,PROD-FOO-0003,Protein Bar,Food & Beverages,4,25.46,101.84,North America,CUST-F026D4E2,Debit Card,False
2025-08-24T16:55:24,TXN-20260107195810714378-AD2ACE,PROD-FOO-0006,Gourmet Chocolate,Food & Beverages,1,28.16,28.16,Asia Pacific,CUST-AFDC5CDF,Digital Wallet,False
2025-08-24T17:04:57,TXN-20260107195808935894-44C04F,PROD-CLO-0009,Boots,Clothing,2,55.52,111.04,Europe,CUST-874CAF55,Digital Wallet,False
2025-08-24T17:23:18,TXN-20260107195809952695-D76A91,PROD-ELE-0008,Gaming Console,Electronics,2,257.12,514.24,Europe,CUST-E0E8EA34,Bank Transfer,False
2025-08-24T17:24:43,TXN-20260107195808755194-47AB33,PROD-CLO-0006,Hoodie,Clothing,1,53.94,53.94,North America,CUST-6D16C61F,Credit Card,False
2025-08-24T17:34:10,TXN-20260107195809406076-BF1A5D,PROD-ELE-0009,Monitor,Electronics,1,985.58,985.58,North America,CUST-54C202ED,Digital Wallet,True
2025-08-24T18:06:21,TXN-20260107195809099514-17A6D5,PROD-SPO-0007,Tent,Sports & Outdoors,1,93.03,93.03,Europe,CUST-E0FD8EAF,Bank Transfer,False
2025-08-24T18:20:36,TXN-20260107195809355744-ABFC4C,PROD-ELE-0002,Smartphone,Electronics,1,251.49,251.49,Latin America,CUST-DF3B618F,Bank Transfer,False
2025-08-24T18:33:38,TXN-20260107195809427887-DDC1D5,PROD-FOO-0003,Protein Bar,Food & Beverages,1,25.26,25.26,North America,CUST-3B6F8D3D,Debit Card,False
2025-08-24T18:38:36,TXN-20260107195809634944-9F3B7C,PROD-HOM-0010,Vase,Home & Garden,3,59.66,178.98,North America,CUST-13D03435,Digital Wallet,False
2025-08-24T18:48:12,TXN-20260107195808883990-353979,PROD-ELE-0005,Smart Watch,Electronics,2,262.93,525.86,Asia Pacific,CUST-3025169A,Bank Transfer,False
2025-08-24T19:27:30,TXN-20260107195810225677-C17470,PROD-BOO-0009,Calendar,Books & Media,1,15.17,15.17,Latin America,CUST-A15A6AD0,Debit Card,False
2025-08-24T19:44:27,TXN-20260107195808779620-C98585,PROD-FOO-0001,Organic Coffee,Food & Beverages,1,31.45,31.45,North America,CUST-9AB3B3B0,Bank Transfer,False
2025-08-24T20:17:49,TXN-20260107195810455268-C71EC4,PROD-CLO-0008,Sweater,Clothing,1,52.01,52.01,Europe,CUST-EA974BA8,Debit Card,False
2025-08-24T20:50:00,TXN-20260107195809857787-069EBA,PROD-ELE-0002,Smartphone,Electronics,2,445.24,890.48,Asia Pacific,CUST-057A029A,PayPal,False
2025-08-24T21:03:40,TXN-20260107195809373278-B53CB6,PROD-ELE-0009,Monitor,Electronics,2,346.86,693.72,North America,CUST-346DBD6D,Credit Card,False
2025-08-24T21:49:23,TXN-20260107195808674478-6E155D,PROD-CLO-0009,Boots,Clothing,2,55.96,111.92,Europe,CUST-0F957D52,Digital Wallet,False
2025-08-24T21:57:40,TXN-20260107195810405532-6AF83D,PROD-CLO-0009,Boots,Clothing,1,29.98,29.98,Latin America,CUST-40CE82B4,Bank Transfer,False
2025-08-24T22:20:22,TXN-20260107195809474284-05B2B3,PROD-ELE-0002,Smartphone,Electronics,1,161.85,161.85,Middle East & Africa,CUST-A4B91E77,Bank Transfer,False
2025-08-24T22:27:11,TXN-20260107195808926178-872974,PROD-BOO-0010,Educational Course,Books & Media,1,16.17,16.17,Europe,CUST-001602DF,Bank Transfer,False
2025-08-24T23:56:02,TXN-20260107195809166008-8DBE6B,PROD-HOM-0006,Kitchen Organizer,Home & Garden,1,139.36,139.36,Europe,CUST-3C20F489,Credit Card,False
2025-08-25T00:31:14,TXN-20260107195808696286-CAB79F,PROD-ELE-0006,Bluetooth Speaker,Electronics,2,216.09,432.18,Middle East & Africa,CUST-C2937D5A,Bank Transfer,False
2025-08-25T03:07:41,TXN-20260107195810455370-2E4D7D,PROD-FOO-0004,Energy Drink,Food & Beverages,2,22.12,44.24,Middle East & Africa,CUST-39E39AB6,Digital Wallet,False
2025-08-25T07:54:29,TXN-20260107195809302384-28C5C1,PROD-ELE-0001,Wireless Headphones,Electronics,1,374.59,374.59,Middle East & Africa,CUST-A21A4D02,Digital Wallet,False
2025-08-25T08:16:15,TXN-20260107195809961135-6B38FC,PROD-ELE-0007,Camera,Electronics,1,346.96,346.96,Asia Pacific,CUST-26463E13,Digital Wallet,False
2025-08-25T08:24:22,TXN-20260107195808752213-3D3A2F,PROD-FOO-0004,Energy Drink,Food & Beverages,1,23.63,23.63,Middle East & Africa,CUST-9B0EE5B5,Credit Card,False
2025-08-25T08:29:15,TXN-20260107195810466992-0EC0B5,PROD-CLO-0001,T-Shirt,Clothing,5,87.38,436.9,Europe,CUST-CDFB3FB1,Bank Transfer,False
2025-08-25T09:34:28,TXN-20260107195808942150-03B726,PROD-FOO-0005,Snack Pack,Food & Beverages,2,18.88,37.76,Europe,CUST-5F2008F8,Debit Card,False
2025-08-25T09:36:06,TXN-20260107195810120610-565D8D,PROD-FOO-0001,Organic Coffee,Food & Beverages,2,26.99,53.98,Asia Pacific,CUST-155C1DE9,Debit Card,False
2025-08-25T10:24:34,TXN-20260107195810614548-B45E9F,PROD-HOM-0007,Bath Towel Set,Home & Garden,1,0.99,0.99,North America,CUST-FF32071D,PayPal,False
2025-08-25T10:40:46,TXN-20260107195810413611-B9C1FB,PROD-FOO-0010,Nuts,Food & Beverages,3,25.03,75.09,Asia Pacific,CUST-346DB9A7,Debit Card,False
2025-08-25T11:29:20,TXN-20260107195808709996-48D3C5,PROD-CLO-0007,Shorts,Clothing,1,74.24,74.24,Asia Pacific,CUST-EE5D6D25,Debit Card,False
2025-08-25T11:29:27,TXN-20260107195808793595-CF8C2B,PROD-BOO-0007,Art Book,Books & Media,1,19.14,19.14,North America,CUST-16DC2F8F,PayPal,False
2025-08-25T11:44:16,TXN-20260107195808867351-BA408D,PROD-ELE-0010,Keyboard,Electronics,1,315.11,315.11,Asia Pacific,CUST-54593346,Debit Card,False
2025-08-25T11:59:39,TXN-20260107195810009419-5FDA56,PROD-ELE-0008,Gaming Console,Electronics,1,341.39,341.39,Europe,CUST-B2700767,Bank Transfer,False
2025-08-25T12:06:12,TXN-20260107195809974635-2A003F,PROD-SPO-0008,Bicycle Helmet,Sports & Outdoors,1,62.29,62.29,North America,CUST-85ED222C,Bank Transfer,False
2025-08-25T12:12:40,TXN-20260107195809228964-56796F,PROD-HOM-0006,Kitchen Organizer,Home & Garden,4,114.32,457.28,Europe,CUST-804A58C4,PayPal,False
2025-08-25T12:38:08,TXN-20260107195809368835-980F9F,PROD-BOO-0003,Cookbook,Books & Media,2,21.62,43.24,Middle East & Africa,CUST-CABCD240,Digital Wallet,False
2025-08-25T13:01:02,TXN-20260107195808757337-69B43C,PROD-ELE-0006,Bluetooth Speaker,Electronics,4,402.6,1610.4,North America,CUST-50D096CD,Credit Card,False
2025-08-25T13:16:16,TXN-20260107195809139346-172FCA,PROD-FOO-0010,Nuts,Food & Beverages,5,21.69,108.45,Europe,CUST-F60A1AF9,Credit Card,False
2025-08-25T13:23:46,TXN-20260107195809422453-563164,PROD-ELE-0006,Bluetooth Speaker,Electronics,1,245.6,245.6,Europe,CUST-0E0EDBF2,Digital Wallet,False
2025-08-25T13:53:20,TXN-20260107195810599061-B5429E,PROD-HOM-0007,Bath Towel Set,Home & Garden,1,109.15,109.15,Europe,CUST-941EEEE5,Bank Transfer,False
2025-08-25T14:26:15,TXN-20260107195808758876-E53EA8,PROD-HOM-0003,Throw Pillow,Home & Garden,1,75.69,75.69,Latin America,CUST-634BE793,Digital Wallet,False
2025-08-25T14:35:16,TXN-20260107195809075415-EBED02,PROD-ELE-0001,Wireless Headphones,Electronics,2,344.23,688.46,North America,CUST-2582EDA0,Credit Card,False
2025-08-25T14:43:45,TXN-20260107195810154790-C5540A,PROD-HOM-0009,Curtains,Home & Garden,1,76.96,76.96,North America,CUST-0A911E1E,Digital Wallet,False
2025-08-25T15:29:56,TXN-20260107195809015935-3E22C5,PROD-CLO-0001,T-Shirt,Clothing,3,53.91,161.73,Europe,CUST-118A7FEE,Credit Card,False
2025-08-25T16:18:37,TXN-20260107195809867055-E6510E,PROD-ELE-0002,Smartphone,Electronics,1,173.73,173.73,Asia Pacific,CUST-DECF6B94,Digital Wallet,False
2025-08-25T16:37:01,TXN-20260107195810354820-606BA0,PROD-ELE-0005,Smart Watch,Electronics,1,278.05,278.05,North America,CUST-F9D90CB2,Bank Transfer,False
2025-08-25T16:47:56,TXN-20260107195809972713-9C2AC1,PROD-FOO-0001,Organic Coffee,Food & Beverages,3,30.96,92.88,Europe,CUST-531BE61A,Debit Card,False
2025-08-25T16:52:08,TXN-20260107195809759599-651683,PROD-CLO-0010,Cap,Clothing,2,59.42,118.84,Europe,CUST-6E9E26BF,PayPal,False
2025-08-25T16:54:54,TXN-20260107195809356035-9114D0,PROD-ELE-0008,Gaming Console,Electronics,1,246.18,246.18,Europe,CUST-7F328CAE,Credit Card,False
2025-08-25T17:08:50,TXN-20260107195809966471-A47379,PROD-ELE-0009,Monitor,Electronics,2,406.45,812.9,Asia Pacific,CUST-EF19960A,Digital Wallet,False
2025-08-25T17:39:14,TXN-20260107195809599705-12A952,PROD-ELE-0002,Smartphone,Electronics,1,272.52,272.52,North America,CUST-F5408CBD,PayPal,False
2025-08-25T18:04:08,TXN-20260107195809741279-7D6113,PROD-HOM-0006,Kitchen Organizer,Home & Garden,3,103.92,311.76,Europe,CUST-2E2FB48B,Bank Transfer,False
2025-08-25T18:26:38,TXN-20260107195810156687-CA792D,PROD-SPO-0001,Yoga Mat,Sports & Outdoors,2,74.02,148.04,North America,CUST-C65F7F0F,PayPal,False
2025-08-25T18:52:18,TXN-20260107195810105924-C3B8C8,PROD-SPO-0005,Water Bottle,Sports & Outdoors,1,72.38,72.38,Europe,CUST-2F897E8B,PayPal,False
2025-08-25T18:53:50,TXN-20260107195810042829-0B7F68,PROD-SPO-0008,Bicycle Helmet,Sports & Outdoors,2,55.6,111.2,North America,CUST-DD1C9920,PayPal,False
2025-08-25T18:53:54,TXN-20260107195808827898-F5BF90,PROD-FOO-0003,Protein Bar,Food & Beverages,1,5.39,5.39,Europe,CUST-356A41CC,Bank Transfer,True
2025-08-25T19:02:47,TXN-20260107195809310513-54CC10,PROD-SPO-0009,Resistance Bands,Sports & Outdoors,1,54.29,54.29,Europe,CUST-AADCB2E3,Credit Card,False
2025-08-25T19:06:26,TXN-20260107195809824238-FD165D,PROD-HOM-0008,Rug,Home & Garden,2,91.43,182.86,Europe,CUST-08CC751F,Credit Card,False
2025-08-25T19:17:13,TXN-20260107195809098605-1C9983,PROD-HOM-0006,Kitchen Organizer,Home & Garden,2,32.65,65.3,North America,CUST-6D00B62F,Credit Card,False
2025-08-25T20:10:58,TXN-20260107195809350403-775563,PROD-SPO-0001,Yoga Mat,Sports & Outdoors,1,99.59,99.59,Europe,CUST-F15F8D15,Digital Wallet,False
2025-08-25T20:16:36,TXN-20260107195810516948-0B98BF,PROD-ELE-0003,Laptop,Electronics,1,313.19,313.19,Asia Pacific,CUST-14E6A969,Bank Transfer,False
2025-08-25T20:17:50,TXN-20260107195810121567-D0A7DA,PROD-ELE-0010,Keyboard,Electronics,3,239.49,718.47,Europe,CUST-ECB516C7,PayPal,False
2025-08-25T20:55:29,TXN-20260107195809428735-16F7D6,PROD-ELE-0004,Tablet,Electronics,1,230.51,230.51,North America,CUST-801B553E,Debit Card,False
2025-08-25T21:10:23,TXN-20260107195809944769-FC3926,PROD-BOO-0005,Audiobook,Books & Media,1,14.56,14.56,North America,CUST-925DB6A5,PayPal,False
2025-08-25T21:32:18,TXN-20260107195810718470-8F1F0A,PROD-HOM-0003,Throw Pillow,Home & Garden,1,113.86,113.86,Europe,CUST-A3C7A4BB,PayPal,False
2025-08-25T22:06:24,TXN-20260107195810228294-22D0DB,PROD-ELE-0005,Smart Watch,Electronics,2,352.4,704.8,Europe,CUST-67284231,Digital Wallet,False
2025-08-25T22:07:37,TXN-20260107195809227904-3E8874,PROD-FOO-0003,Protein Bar,Food & Beverages,2,22.31,44.62,Asia Pacific,CUST-A593D808,Bank Transfer,False
2025-08-25T22:14:02,TXN-20260107195809998900-B97E67,PROD-CLO-0001,T-Shirt,Clothing,4,57.33,229.32,Europe,CUST-9DE48CCF,Bank Transfer,False
2025-08-26T00:26:31,TXN-20260107195810595528-C72F77,PROD-HOM-0001,Table Lamp,Home & Garden,5,88.98,444.9,Latin America,CUST-60339A5F,Bank Transfer,False
2025-08-26T00:55:36,TXN-20260107195810106986-8C5FB0,PROD-FOO-0006,Gourmet Chocolate,Food & Beverages,2,17.52,35.04,Asia Pacific,CUST-F97B3C8B,Debit Card,False
2025-08-26T01:03:21,TXN-20260107195809292884-830FFD,PROD-CLO-0002,Jeans,Clothing,1,53.77,53.77,Europe,CUST-D3E58C5A,Bank Transfer,False
2025-08-26T03:05:55,TXN-20260107195810223586-B039E7,PROD-BOO-0010,Educational Course,Books & Media,1,18.71,18.71,Asia Pacific,CUST-B2647EF3,PayPal,False
2025-08-26T04:36:49,TXN-20260107195808982754-DAF558,PROD-HOM-0002,Plant Pot,Home & Garden,1,25.13,25.13,North America,CUST-F5FB3B41,Credit Card,False
2025-08-26T06:56:56,TXN-20260107195808873587-4A786B,PROD-BOO-0003,Cookbook,Books & Media,3,20.72,62.16,Asia Pacific,CUST-F48F9A41,Debit Card,False
2025-08-26T07:36:51,TXN-20260107195810147448-6E2369,PROD-HOM-0008,Rug,Home & Garden,1,130.37,130.37,North America,CUST-831AF063,Digital Wallet,False
2025-08-26T08:27:34,TXN-20260107195810594848-163075,PROD-CLO-0009,Boots,Clothing,2,58.77,117.54,Middle East & Africa,CUST-BA9F1000,Debit Card,False
2025-08-26T08:52:43,TXN-20260107195810464622-9A4155,PROD-CLO-0001,T-Shirt,Clothing,1,62.12,62.12,North America,CUST-345EAAEC,Digital Wallet,False
2025-08-26T09:05:34,TXN-20260107195810717730-7F7ABB,PROD-SPO-0006,Backpack,Sports & Outdoors,3,94.82,284.46,Europe,CUST-06D4EAE0,Digital Wallet,False
2025-08-26T09:08:01,TXN-20260107195809378756-B5D4C6,PROD-FOO-0008,Bottled Water,Food & Beverages,1,21.1,21.1,North America,CUST-006CC461,PayPal,False
2025-08-26T09:30:45,TXN-20260107195809399841-39A8D4,PROD-ELE-0008,Gaming Console,Electronics,2,243.57,487.14,North America,CUST-1559CDC2,PayPal,False
2025-08-26T09:58:03,TXN-20260107195809122239-B15EF0,PROD-BOO-0010,Educational Course,Books & Media,3,26.24,78.72,Europe,CUST-AAEB33DF,PayPal,False
2025-08-26T10:04:04,TXN-20260107195810490205-6C4CF0,PROD-SPO-0003,Running Shoes,Sports & Outdoors,2,38.09,76.18,Asia Pacific,CUST-1D339B56,Bank Transfer,False
2025-08-26T10:59:11,TXN-20260107195809678524-6D5424,PROD-BOO-0010,Educational Course,Books & Media,1,28.33,28.33,Asia Pacific,CUST-0C155E76,Digital Wallet,False
2025-08-26T11:40:37,TXN-20260107195809205256-1BBBCF,PROD-FOO-0007,Vitamin Supplements,Food & Beverages,1,15.6,15.6,North America,CUST-FA4544E6,Bank Transfer,False
2025-08-26T11:44:11,TXN-20260107195809472496-FEF554,PROD-ELE-0009,Monitor,Electronics,2,356.93,713.86,North America,CUST-8709905A,Digital Wallet,False
2025-08-26T12:19:13,TXN-20260107195810698695-FC8416,PROD-ELE-0007,Camera,Electronics,2,126.18,252.36,Asia Pacific,CUST-B0DD2A93,Digital Wallet,False
2025-08-26T12:24:01,TXN-20260107195809853889-99E0F1,PROD-BOO-0002,Self-Help Book,Books & Media,1,23.3,23.3,Asia Pacific,CUST-2FF17052,Debit Card,False
2025-08-26T12:24:24,TXN-20260107195810103713-1272E8,PROD-CLO-0003,Jacket,Clothing,2,48.28,96.56,North America,CUST-A99B9BB0,Digital Wallet,False
2025-08-26T12:49:24,TXN-20260107195809926749-04D635,PROD-SPO-0002,Dumbbell Set,Sports & Outdoors,50,19.22,961.0,Asia Pacific,CUST-E11D8877,Digital Wallet,True
2025-08-26T12:52:38,TXN-20260107195810087559-9FBB7B,PROD-ELE-0008,Gaming Console,Electronics,1,296.64,296.64,Asia Pacific,CUST-7A7ED7DB,PayPal,False
2025-08-26T13:47:13,TXN-20260107195809050006-FE8CAD,PROD-HOM-0008,Rug,Home & Garden,2,58.03,116.06,North America,CUST-329C4BC6,Digital Wallet,False
2025-08-26T13:59:47,TXN-20260107195810396123-5AD7C1,PROD-SPO-0002,Dumbbell Set,Sports & Outdoors,3,89.55,268.65,Asia Pacific,CUST-ACA1098D,PayPal,False
2025-08-26T14:47:19,TXN-20260107195809160644-34D57F,PROD-ELE-0005,Smart Watch,Electronics,1,333.36,333.36,Europe,CUST-EAD2E1FB,Debit Card,False
2025-08-26T14:56:38,TXN-20260107195809658189-450D18,PROD-CLO-0005,Dress,Clothing,1,79.87,79.87,Asia Pacific,CUST-7345622A,PayPal,False
2025-08-26T15:06:17,TXN-20260107195810433463-040600,PROD-SPO-0006,Backpack,Sports & Outdoors,1,113.31,113.31,Europe,CUST-DC344EB8,Digital Wallet,False
2025-08-26T15:08:51,TXN-20260107195810667498-1DF68B,PROD-ELE-0001,Wireless Headphones,Electronics,2,334.67,669.34,North America,CUST-FA15BEC1,Bank Transfer,False
2025-08-26T15:19:41,TXN-20260107195809640761-223CA8,PROD-ELE-0002,Smartphone,Electronics,1,244.61,244.61,Asia Pacific,CUST-785D7718,Credit Card,False
2025-08-26T15:45:10,TXN-20260107195810423314-392CD0,PROD-HOM-0008,Rug,Home & Garden,1,76.04,76.04,Asia Pacific,CUST-71580E02,Digital Wallet,False
2025-08-26T15:45:52,TXN-20260107195810186910-93ADCE,PROD-SPO-0002,Dumbbell Set,Sports & Outdoors,1,65.01,65.01,North America,CUST-6CBCB939,PayPal,False
2025-08-26T16:38:11,TXN-20260107195809837830-455461,PROD-SPO-0003,Running Shoes,Sports & Outdoors,1,90.28,90.28,Latin America,CUST-4D0D21B0,Credit Card,False
2025-08-26T16:42:30,TXN-20260107195809895741-4BE3FF,PROD-HOM-0002,Plant Pot,Home & Garden,1,99.25,99.25,Asia Pacific,CUST-41C70E9E,Bank Transfer,False
2025-08-26T17:30:55,TXN-20260107195808773531-E7227A,PROD-HOM-0003,Throw Pillow,Home & Garden,2,93.39,186.78,Europe,CUST-D5F608DE,PayPal,False
2025-08-26T17:47:48,TXN-20260107195810184407-8EE4EF,PROD-SPO-0005,Water Bottle,Sports & Outdoors,1,78.5,78.5,North America,CUST-2BF5EEB8,PayPal,False
2025-08-26T18:36:43,TXN-20260107195810037752-5B334E,PROD-CLO-0009,Boots,Clothing,1,76.29,76.29,North America,CUST-C35A9499,Digital Wallet,False
2025-08-26T18:49:15,TXN-20260107195810218581-896400,PROD-FOO-0002,Green Tea,Food & Beverages,2,22.62,45.24,Middle East & Africa,CUST-DBE01EB3,Bank Transfer,False
2025-08-26T19:12:39,TXN-20260107195809520217-265409,PROD-ELE-0008,Gaming Console,Electronics,1,446.62,446.62,North America,CUST-64C3E9C8,Bank Transfer,False
2025-08-26T19:17:42,TXN-20260107195809443546-D59BE4,PROD-FOO-0001,Organic Coffee,Food & Beverages,1,20.25,20.25,North America,CUST-968CF5C7,Digital Wallet,False
2025-08-26T19:20:14,TXN-20260107195810598132-B0112F,PROD-CLO-0001,T-Shirt,Clothing,1,51.26,51.26,Middle East & Africa,CUST-E591F04B,Bank Transfer,False
2025-08-26T19:34:17,TXN-20260107195810428967-79A254,PROD-FOO-0007,Vitamin Supplements,Food & Beverages,1,37.01,37.01,Latin America,CUST-03D322C5,Digital Wallet,False
2025-08-26T19:42:22,TXN-20260107195810553868-AA06A0,PROD-BOO-0005,Audiobook,Books & Media,1,25.67,25.67,Asia Pacific,CUST-9DFC8C4F,Debit Card,False
2025-08-26T19:56:21,TXN-20260107195809531124-D5DC24,PROD-ELE-0001,Wireless Headphones,Electronics,27,1225.75,33095.25,Middle East & Africa,CUST-3867337E,PayPal,True
2025-08-26T20:01:14,TXN-20260107195809897918-7F7423,PROD-ELE-0005,Smart Watch,Electronics,1,288.62,288.62,North America,CUST-D240E18E,Bank Transfer,False
2025-08-26T20:06:36,TXN-20260107195810671208-BB787A,PROD-ELE-0001,Wireless Headphones,Electronics,1,335.69,335.69,Asia Pacific,CUST-8CB7EEFC,Bank Transfer,False
2025-08-26T20:16:45,TXN-20260107195810204997-2A3FBD,PROD-ELE-0004,Tablet,Electronics,4,245.5,982.0,Middle East & Africa,CUST-12FC2E51,Bank Transfer,False
2025-08-26T20:17:43,TXN-20260107195809146549-1CB4DD,PROD-ELE-0002,Smartphone,Electronics,3,235.39,706.17,North America,CUST-827946C0,Debit Card,False
2025-08-26T20:51:14,TXN-20260107195809913025-83A85C,PROD-HOM-0006,Kitchen Organizer,Home & Garden,1,110.37,110.37,Europe,CUST-3992C043,Bank Transfer,False
2025-08-26T21:20:27,TXN-20260107195809748370-F372B2,PROD-CLO-0009,Boots,Clothing,2,58.66,117.32,North America,CUST-6854BB83,Digital Wallet,False
2025-08-26T21:43:17,TXN-20260107195809609037-C27FDA,PROD-HOM-0004,Wall Art,Home & Garden,2,67.2,134.4,Middle East & Africa,CUST-11582354,Digital Wallet,False
2025-08-26T22:23:09,TXN-20260107195810621737-F70CC8,PROD-BOO-0008,Journal,Books & Media,4,16.76,67.04,Middle East & Africa,CUST-2EEE0248,Bank Transfer,False
2025-08-26T22:44:10,TXN-20260107195810151115-68D4E6,PROD-FOO-0005,Snack Pack,Food & Beverages,2,24.29,48.58,Europe,CUST-E969141D,Debit Card,False
2025-08-26T22:45:22,TXN-20260107195810257008-C5F607,PROD-CLO-0002,Jeans,Clothing,1,63.83,63.83,Asia Pacific,CUST-DF654957,PayPal,False
2025-08-26T23:18:49,TXN-20260107195809194868-0EB4E8,PROD-BOO-0006,E-Book Reader,Books & Media,1,15.71,15.71,Asia Pacific,CUST-B80AB003,Bank Transfer,False
2025-08-26T23:32:32,TXN-20260107195810072875-3C9B32,PROD-ELE-0002,Smartphone,Electronics,1,292.92,292.92,North America,CUST-A2C62F23,PayPal,False
2025-08-27T08:35:57,TXN-20260107195809624130-A552D1,PROD-BOO-0002,Self-Help Book,Books & Media,2,29.66,59.32,North America,CUST-7E5759C3,Debit Card,False
2025-08-27T09:10:21,TXN-20260107195810028519-DE2731,PROD-HOM-0005,Candle Set,Home & Garden,1,89.34,89.34,North America,CUST-2F4F94AC,Bank Transfer,False
2025-08-27T09:55:55,TXN-20260107195810214123-7DC226,PROD-FOO-0003,Protein Bar,Food & Beverages,1,10.56,10.56,Europe,CUST-EBA7256F,PayPal,False
2025-08-27T11:25:02,TXN-20260107195808977131-C1E29E,PROD-FOO-0010,Nuts,Food & Beverages,2,36.49,72.98,North America,CUST-042E80D0,Bank Transfer,False
2025-08-27T11:31:27,TXN-20260107195809242078-1125E0,PROD-FOO-0008,Bottled Water,Food & Beverages,1,29.84,29.84,Asia Pacific,CUST-CDD16451,PayPal,False
2025-08-27T11:39:09,TXN-20260107195809962412-C769D6,PROD-ELE-0007,Camera,Electronics,1,380.91,380.91,Europe,CUST-C6B6008D,Digital Wallet,False
2025-08-27T12:03:58,TXN-20260107195809594207-7D77AD,PROD-FOO-0002,Green Tea,Food & Beverages,2,25.84,51.68,Latin America,CUST-4CC2568B,PayPal,False
2025-08-27T12:07:34,TXN-20260107195809833903-9439A7,PROD-SPO-0001,Yoga Mat,Sports & Outdoors,1,89.77,89.77,Asia Pacific,CUST-DAC81E61,Digital Wallet,False
2025-08-27T12:10:04,TXN-20260107195810627303-CF028A,PROD-ELE-0007,Camera,Electronics,2,338.29,676.58,North America,CUST-0C02B712,Credit Card,False
2025-08-27T12:14:37,TXN-20260107195810129117-AFA68C,PROD-HOM-0008,Rug,Home & Garden,1,74.74,74.74,Asia Pacific,CUST-714F77EA,Credit Card,False
2025-08-27T12:48:58,TXN-20260107195809542162-0AF006,PROD-SPO-0010,Jump Rope,Sports & Outdoors,2,74.99,149.98,Europe,CUST-37FAC135,PayPal,False
2025-08-27T12:54:58,TXN-20260107195810258958-01BC30,PROD-HOM-0010,Vase,Home & Garden,1,100.77,100.77,Europe,CUST-35045A73,Bank Transfer,False
2025-08-27T13:09:01,TXN-20260107195810760662-02DA0B,PROD-CLO-0006,Hoodie,Clothing,1,58.94,58.94,North America,CUST-BC73BE05,PayPal,False
2025-08-27T13:39:27,TXN-20260107195809970516-4B687B,PROD-CLO-0002,Jeans,Clothing,1,54.18,54.18,North America,CUST-AA1A0EB9,Digital Wallet,False
2025-08-27T14:29:54,TXN-20260107195810481058-E23A09,PROD-BOO-0009,Calendar,Books & Media,1,25.44,25.44,North America,CUST-722FB40F,Debit Card,False
2025-08-27T15:33:13,TXN-20260107195809210803-5B3236,PROD-BOO-0009,Calendar,Books & Media,1,24.75,24.75,Asia Pacific,CUST-BB522406,Bank Transfer,False
2025-08-27T15:53:05,TXN-20260107195810523956-BB1DE9,PROD-ELE-0003,Laptop,Electronics,2,248.69,497.38,North America,CUST-86879BEE,Bank Transfer,False
2025-08-27T16:33:06,TXN-20260107195810048477-2F69D7,PROD-HOM-0005,Candle Set,Home & Garden,1,103.29,103.29,North America,CUST-A34332FF,Bank Transfer,False
2025-08-27T16:43:40,TXN-20260107195809122771-4B80F8,PROD-HOM-0004,Wall Art,Home & Garden,2,88.78,177.56,Europe,CUST-8200EDC8,Bank Transfer,False
2025-08-27T16:45:06,TXN-20260107195809482032-B38C5D,PROD-HOM-0010,Vase,Home & Garden,3,78.24,234.72,Asia Pacific,CUST-807FCFA0,Credit Card,False
2025-08-27T16:53:03,TXN-20260107195809057832-DDCE14,PROD-FOO-0007,Vitamin Supplements,Food & Beverages,1,30.41,30.41,North America,CUST-C916FFCF,Credit Card,False
2025-08-27T17:08:15,TXN-20260107195809455849-0FE255,PROD-CLO-0010,Cap,Clothing,1,75.75,75.75,Europe,CUST-FAC05DFC,Bank Transfer,False
2025-08-27T18:06:07,TXN-20260107195808767391-87E9FB,PROD-CLO-0005,Dress,Clothing,1,71.28,71.28,Europe,CUST-6E6CD1A5,Debit Card,False
2025-08-27T18:06:31,TXN-20260107195809122105-E16D44,PROD-BOO-0008,Journal,Books & Media,1,31.44,31.44,North America,CUST-F09FF532,Credit Card,False
2025-08-27T18:46:00,TXN-20260107195809994036-4CD929,PROD-SPO-0005,Water Bottle,Sports & Outdoors,1,60.17,60.17,North America,CUST-832E5F2E,Bank Transfer,False
2025-08-27T19:12:50,TXN-20260107195810248262-0D1E2A,PROD-SPO-0008,Bicycle Helmet,Sports & Outdoors,1,71.52,71.52,Europe,CUST-11F7DE6C,Digital Wallet,False
2025-08-27T19:40:47,TXN-20260107195808852584-8F93B6,PROD-FOO-0009,Juice,Food & Beverages,1,25.77,25.77,North America,CUST-F48F9A41,PayPal,False
2025-08-27T19:52:07,TXN-20260107195809679196-955910,PROD-BOO-0008,Journal,Books & Media,2,13.72,27.44,Middle East & Africa,CUST-F3A06CB7,PayPal,False
2025-08-27T20:36:18,TXN-20260107195810746283-6A4BFA,PROD-FOO-0007,Vitamin Supplements,Food & Beverages,4,19.84,79.36,Europe,CUST-9A7C37F2,Digital Wallet,False
2025-08-27T20:52:43,TXN-20260107195808773951-CA2628,PROD-FOO-0008,Bottled Water,Food & Beverages,1,32.42,32.42,North America,CUST-1F1001CD,Debit Card,False
2025-08-27T21:01:15,TXN-20260107195810025821-917373,PROD-ELE-0005,Smart Watch,Electronics,3,282.9,848.7,Latin America,CUST-EDC43432,Digital Wallet,False
